"gene","padj_MLH1","log2FoldChange_MLH1","padj_MSH2","log2FoldChange_MSH2","Result_KOvsHA"
"SDHDP6",NA,-1.10607685769562,NA,NA,"Not DE"
"SNX18P9",0.761479986185379,0.516568568371095,0.672606376662493,-0.7363444548936,"Not DE"
"UBE2D3P4",NA,-0.172872208169934,NA,NA,"Not DE"
"HLA-DQB3",NA,NA,NA,NA,"Not DE"
"FKBPL.2",0.000227794804882386,1.14946907831585,0.615918450928978,-0.440986230857995,"DE (up) in MLH1"
"RPS23P10",NA,0.817476493946865,NA,1.10950546220796,"Not DE"
"GSTT3P",NA,NA,NA,NA,"Not DE"
".490",NA,NA,NA,NA,"Not DE"
"ZCRB1P1",NA,NA,NA,NA,"Not DE"
"TRIM60P5Y",NA,NA,NA,NA,"Not DE"
"TAP1.1",NA,NA,NA,NA,"Not DE"
"PRPF4BP1",NA,NA,NA,NA,"Not DE"
"SEC61GP1",NA,NA,NA,NA,"Not DE"
"RPS6P8",0.468146332124296,-1.87603805946667,NA,1.24143937352152,"Not DE"
"HAUS1P2",NA,NA,NA,NA,"Not DE"
"OR2L1P",NA,NA,NA,NA,"Not DE"
".491",NA,NA,NA,NA,"Not DE"
"KCTD5P1",NA,2.30986100968368,NA,0.499333252697111,"Not DE"
"OR2J4P.2",NA,NA,NA,NA,"Not DE"
"MRRFP1",NA,0.817476493946865,NA,NA,"Not DE"
"MICOS10P3",NA,-2.31496223663184,NA,-2.20251593538045,"Not DE"
"CYCSP49",NA,NA,NA,NA,"Not DE"
"BTNL2",NA,1.72516358033419,NA,-0.814047889434527,"Not DE"
"KRT224P",NA,NA,NA,NA,"Not DE"
".492",NA,NA,NA,NA,"Not DE"
"SFTA2.1",NA,NA,NA,NA,"Not DE"
".493",NA,NA,NA,NA,"Not DE"
"HCG9P5",NA,NA,NA,-0.814047889434527,"Not DE"
"MTCO1P39",NA,NA,NA,NA,"Not DE"
"PDCL3P6",0.639474674285541,0.894185864790565,0.44175488515954,1.90099708422204,"Not DE"
".494",NA,NA,NA,NA,"Not DE"
"RPSAP18",NA,1.70810423920991,NA,0.129188246378541,"Not DE"
"CYCSP12",NA,NA,NA,NA,"Not DE"
"RABGEF1P3",0.931032866794555,0.26969275881782,NA,-0.507795453776041,"Not DE"
"ENSAP1",NA,NA,NA,NA,"Not DE"
".495",NA,NA,NA,NA,"Not DE"
"RPS29P31",NA,NA,NA,NA,"Not DE"
".496",NA,-0.812922083565412,NA,1.12915485110892,"Not DE"
".497",NA,-1.10607685769562,NA,NA,"Not DE"
"MSL3P1",0.547269853726499,-1.41479664595988,0.451478954088922,1.21360932892192,"Not DE"
"MTCYBP11",NA,NA,NA,NA,"Not DE"
"IFIT6P",NA,NA,NA,1.94367850565045,"Not DE"
"RPL38P6",NA,NA,NA,NA,"Not DE"
"TMEM183AP1",NA,NA,NA,NA,"Not DE"
"OLFM5P",NA,0.736795447217987,NA,-2.31023329875118,"Not DE"
"MRPL49P1",NA,2.32345749328553,NA,-1.62170222926041,"Not DE"
".498",NA,NA,NA,1.10950546220796,"Not DE"
"MTATP6P16",NA,NA,NA,2.52566667939654,"Not DE"
"OR51P1P",NA,NA,NA,NA,"Not DE"
".499",NA,1.68290557785691,NA,NA,"Not DE"
"ANKRD30BP2",0.00773545522776197,-0.986681528015511,0.180501204843337,-0.593349408360014,"DE (down) in MLH1"
"DXO.2",0.93455758746861,0.0487071164506989,0.777507323689886,-0.232444425081349,"Not DE"
"TCERG1P1",NA,NA,NA,NA,"Not DE"
"RPL7P7",0.491409236349309,1.21772219105502,0.992471669305361,-0.04513489205878,"Not DE"
"GTF2IP5",NA,3.31895500229999,NA,1.10950546220796,"Not DE"
"OR2H2.2",NA,NA,NA,NA,"Not DE"
"RPL12P14",NA,-0.146531747004912,NA,-0.814047889434528,"Not DE"
"DPRXP1",NA,NA,NA,NA,"Not DE"
"THAP5P1",0.172199671045621,1.74449817442657,0.630852994576764,1.05983485841246,"Not DE"
".500",NA,-2.6250482135861,NA,1.10950546220796,"Not DE"
"GAPDHP20",NA,NA,NA,-0.814047889434528,"Not DE"
".501",NA,-1.10607685769562,NA,NA,"Not DE"
".502",NA,NA,NA,NA,"Not DE"
"FAM197Y1",NA,NA,NA,NA,"Not DE"
"FAM8A3P",NA,NA,NA,-0.814047889434527,"Not DE"
"MTCYBP45",NA,NA,NA,NA,"Not DE"
"SC4MOP",NA,-2.03977528779318,NA,NA,"Not DE"
"RPL21P21",NA,NA,NA,NA,"Not DE"
"AKR7A2P2",NA,NA,NA,NA,"Not DE"
"KNOP1P3",NA,NA,NA,0.180732518763219,"Not DE"
"BICD1P1",NA,-1.10607685769562,NA,-0.814047889434528,"Not DE"
"RPL36P6",NA,-1.98393659042816,NA,0.117549536234386,"Not DE"
"CDKN2AIPNLP3",NA,NA,NA,NA,"Not DE"
".503",NA,NA,NA,NA,"Not DE"
"ACE3P",NA,NA,NA,NA,"Not DE"
"MTND2P5",NA,-2.0244807886146,NA,1.10950546220796,"Not DE"
"ATG3P1",NA,NA,NA,NA,"Not DE"
".504",NA,NA,NA,NA,"Not DE"
".505",NA,NA,NA,NA,"Not DE"
"OACYLP",NA,1.70423842717715,NA,NA,"Not DE"
"ARAFP2",NA,0.817476493946864,NA,NA,"Not DE"
".506",NA,-0.579929820906319,NA,0.111649244141428,"Not DE"
"MICB.2",NA,NA,NA,NA,"Not DE"
"TCF19.2",NA,NA,NA,-3.05481484935508,"Not DE"
"PRR29",0.370935928902802,1.72453375549674,NA,1.57223069871981,"Not DE"
"C4B",0.115247171864347,1.95054010291603,0.700138600492138,-0.859133936521113,"Not DE"
"METTL15P3",NA,-1.10607685769562,NA,NA,"Not DE"
"CSNK2B.2",3.06759519585237e-26,-1.41596223209653,0.432692638446895,-0.154930440600133,"DE (down) in MLH1"
"RPL7P57",NA,-1.10607685769562,NA,NA,"Not DE"
"OR6D1P",NA,-2.03977528779318,NA,NA,"Not DE"
"DPPA2P3",NA,NA,NA,NA,"Not DE"
"USP9YP22",NA,NA,NA,NA,"Not DE"
".507",NA,NA,NA,NA,"Not DE"
"HSP90AA2P",NA,-2.634617740149,NA,3.3473621612308,"Not DE"
".508",NA,NA,NA,-0.814047889434528,"Not DE"
".509",0.56355055911853,1.58513138542929,NA,1.26612273823263,"Not DE"
"IFNA22P",NA,NA,NA,NA,"Not DE"
"KRT18P27",NA,NA,NA,-1.36030773455916,"Not DE"
"ATP5MFP1",NA,NA,NA,NA,"Not DE"
"SSBP3P2",NA,NA,NA,NA,"Not DE"
"SLC31A1P1",NA,-1.10607685769562,NA,0.95682197098303,"Not DE"
".510",NA,NA,NA,NA,"Not DE"
"MKRN5P",0.933602505657358,-0.237081149266285,NA,1.91473170629244,"Not DE"
".511",NA,3.25743963037595,NA,-0.814047889434528,"Not DE"
"NF1P6",NA,-2.00877443159339,NA,NA,"Not DE"
".512",NA,NA,NA,NA,"Not DE"
"PIGUP1",NA,NA,NA,2.14986391374505,"Not DE"
"RPL23AP14",NA,NA,NA,1.10950546220796,"Not DE"
"RPSAP10",NA,0.817476493946865,NA,NA,"Not DE"
"RPL4P7",0.685189924404895,-1.36116803270807,NA,-1.65229701232633,"Not DE"
"NME2P2",NA,NA,NA,NA,"Not DE"
"H3P26",NA,0.817476493946864,NA,NA,"Not DE"
".513",NA,NA,NA,NA,"Not DE"
"ATP5PBP1",0.876357307325572,-0.253684369209057,0.87135851897012,0.424547200735772,"Not DE"
"RSL24D1P6",NA,NA,NA,-2.33852556876698,"Not DE"
"VPS52.3",0.501176534324691,0.587226937221585,0.973634716977006,0.0693375850343794,"Not DE"
"GUSBP6",NA,NA,NA,1.10950546220796,"Not DE"
"C4BPAP1",0.631305889135256,-0.977081343373216,NA,-1.53465852552766,"Not DE"
"RPL39P14",NA,NA,NA,NA,"Not DE"
"PGAM1P6",0.820399837090038,0.51343743860335,0.992471669305361,-0.0616420565460117,"Not DE"
"SOCS2P2",NA,NA,NA,NA,"Not DE"
"CDCA4P2",NA,NA,NA,NA,"Not DE"
".514",NA,NA,NA,NA,"Not DE"
"ATXN1L",0.652667891495315,0.0579271017939052,0.968655750929499,0.0142148064533333,"Not DE"
"MTCO3P19",NA,0.747687833094107,NA,-2.2525030919441,"Not DE"
"TCF19.3",2.55514099571298e-16,2.46540828542837,0.922847702624336,-0.515233477925815,"DE (up) in MLH1"
"CCND3P1",NA,-1.10607685769562,NA,NA,"Not DE"
"RPL7AP40",NA,NA,NA,NA,"Not DE"
"RPL36P16",NA,NA,NA,NA,"Not DE"
"CDHR18P",NA,1.63838589944785,NA,-0.814047889434528,"Not DE"
"HSFY4P",NA,NA,NA,NA,"Not DE"
".515",NA,-2.95454233638376,NA,1.94367850565045,"Not DE"
"USP9YP7",NA,NA,NA,NA,"Not DE"
"OR12D3.2",NA,NA,NA,NA,"Not DE"
"SAMM50P1",NA,NA,NA,NA,"Not DE"
".516",NA,NA,NA,NA,"Not DE"
"HNRNPA3P14",NA,NA,NA,NA,"Not DE"
"TRIM40.2",NA,NA,NA,NA,"Not DE"
"RPL36P4",NA,NA,NA,1.10950546220796,"Not DE"
"MAPKAPK5P1",NA,NA,NA,NA,"Not DE"
"HSPA1B.2",1.20691307326016e-28,1.62637123295068,0.999932142377761,9.20555828698947e-05,"DE (up) in MLH1"
"POLR2KP2",NA,NA,NA,NA,"Not DE"
"ECEL1P2",NA,NA,NA,1.10950546220796,"Not DE"
".517",NA,NA,NA,NA,"Not DE"
"HMGN1P19",NA,NA,NA,NA,"Not DE"
"KRT8P45",NA,-0.710410293287522,NA,0.172395403682086,"Not DE"
".518",NA,NA,NA,NA,"Not DE"
"CYCSP42",NA,2.26645902264782,NA,NA,"Not DE"
"HLA-K",NA,1.70900793789185,NA,-1.16946208592905,"Not DE"
".519",NA,NA,NA,NA,"Not DE"
"PPIAP10",NA,NA,NA,NA,"Not DE"
"SMIM13",0.0695227998651938,0.147702786798704,0.755529984979888,-0.066059048698771,"Not DE"
"MEP1AP4",NA,NA,NA,NA,"Not DE"
"SAGE4P",NA,0.817476493946865,NA,1.10950546220796,"Not DE"
"TFDP1P1",NA,0.817476493946864,NA,-1.67744966779647,"Not DE"
"TRIM31.4",NA,NA,NA,NA,"Not DE"
"SNRPGP15",NA,-1.10607685769562,NA,NA,"Not DE"
"PSORS1C2.2",NA,-2.59401770263946,NA,NA,"Not DE"
"RPL31P36",NA,-1.10607685769562,NA,NA,"Not DE"
"EIF4BP3",NA,NA,NA,-0.742662507742025,"Not DE"
"ZNF619P1",NA,NA,NA,NA,"Not DE"
".520",NA,NA,NA,NA,"Not DE"
"NDUFA4P1",NA,NA,NA,NA,"Not DE"
"HMGB3P21",NA,NA,NA,NA,"Not DE"
"ABHD16A.2",0.000152251380837395,2.91877882421692,0.962977173726076,0.249722600670832,"DE (up) in MLH1"
"RPS26P20",NA,0.655562268185924,NA,0.611301632775905,"Not DE"
".521",NA,NA,NA,NA,"Not DE"
".522",NA,NA,NA,NA,"Not DE"
".523",NA,NA,NA,NA,"Not DE"
"CIAO2AP2",NA,-1.03975787633005,NA,5.07667827688879,"Not DE"
".524",NA,NA,NA,NA,"Not DE"
"C9orf78P2",NA,NA,NA,2.14986391374505,"Not DE"
".525",NA,NA,NA,1.10950546220796,"Not DE"
"USP9YP13",NA,NA,NA,NA,"Not DE"
"RPL7AP78",NA,-1.10607685769562,NA,-0.814047889434527,"Not DE"
"UBE2V1P13",NA,NA,NA,NA,"Not DE"
".526",NA,NA,NA,NA,"Not DE"
"GPX5",NA,NA,NA,3.52259183193831,"Not DE"
"MDC1.2",0.889461149233878,0.0368487315512596,0.662249112926722,0.172694455079501,"Not DE"
"ORC1P1",NA,NA,NA,NA,"Not DE"
"MTND3P16",NA,NA,NA,NA,"Not DE"
"RPL21P72",NA,0.387396128501247,NA,-3.26659917924929,"Not DE"
"RPL29P19",NA,NA,NA,NA,"Not DE"
"RPS5P2",NA,NA,NA,1.10950546220796,"Not DE"
"BMS1P12",0.199001061332737,1.67654963815016,0.401103546978606,1.71035949610699,"Not DE"
".527",NA,NA,NA,NA,"Not DE"
"RPS26P5",NA,NA,NA,NA,"Not DE"
".528",NA,-2.05520741707421,NA,-2.20251593538045,"Not DE"
".529",NA,NA,NA,2.14986391374505,"Not DE"
"IGKV1D-27",NA,NA,NA,NA,"Not DE"
"HLA-B.2",6.95097632207148e-17,-1.24886515413143,9.7969526431242e-10,0.726187589553375,"Not DE"
"TBPL1P1",NA,NA,NA,NA,"Not DE"
".530",NA,NA,NA,NA,"Not DE"
"KLHL25P1",NA,-2.06740455359005,NA,NA,"Not DE"
"MEF2AP1",NA,NA,NA,NA,"Not DE"
"OR9R1P",NA,NA,NA,NA,"Not DE"
"TUBB8P6",NA,NA,NA,NA,"Not DE"
"RPL37P10",NA,-1.95770799896431,NA,NA,"Not DE"
".531",NA,-0.148206402990247,NA,NA,"Not DE"
"RPL36AP30",NA,NA,NA,NA,"Not DE"
".532",NA,NA,NA,NA,"Not DE"
"RPS27AP16",NA,0.817476493946864,NA,-1.69984357328303,"Not DE"
"NUDT19P2",NA,0.817476493946864,NA,0.14773278999433,"Not DE"
"ZNF736P6Y",NA,NA,NA,NA,"Not DE"
"PDSS1P2",NA,-1.5940286504439,NA,0.0595891003969634,"Not DE"
"SRSF1P1",NA,NA,NA,NA,"Not DE"
"RPS28P5",NA,NA,NA,NA,"Not DE"
"IGHV3-74",NA,NA,NA,NA,"Not DE"
".533",NA,1.7322442211216,NA,-0.814047889434528,"Not DE"
"SMSP1",NA,2.68073912735686,NA,NA,"Not DE"
"RBMY2BP",NA,NA,NA,NA,"Not DE"
"ATP6V1G1P3",NA,NA,NA,NA,"Not DE"
"RPL36AP53",NA,NA,NA,NA,"Not DE"
".534",NA,NA,NA,-0.814047889434528,"Not DE"
"IPO8P1",NA,0.581639684544167,NA,1.76628903565439,"Not DE"
".535",0.353512264537668,1.69742612624632,NA,-0.154679927934601,"Not DE"
".536",NA,NA,NA,NA,"Not DE"
"RPL17P10",NA,-0.525893871723573,NA,1.50904587253876,"Not DE"
"EIF3EP2",NA,-2.57664769962382,NA,0.752784143684091,"Not DE"
"PDIA3P2",NA,NA,NA,NA,"Not DE"
"GAPDHP46",NA,NA,NA,NA,"Not DE"
"MED15P4",NA,NA,NA,NA,"Not DE"
"PLA2G12AP1",NA,-0.226782637363957,NA,3.60078599566615,"Not DE"
".537",NA,2.72595815861424,NA,NA,"Not DE"
"SOCS5P2",NA,NA,NA,NA,"Not DE"
"RPL36AP29",NA,NA,NA,NA,"Not DE"
"RPL36AP12",NA,2.26645902264782,NA,NA,"Not DE"
"ELOCP23",NA,NA,NA,NA,"Not DE"
"E2F6P2",NA,NA,NA,NA,"Not DE"
"ZNF812P",NA,NA,NA,-2.3175447602214,"Not DE"
"UBE2D3P3",NA,NA,NA,NA,"Not DE"
".538",NA,NA,NA,NA,"Not DE"
"HLA-T",NA,NA,NA,NA,"Not DE"
"MTND6P7",NA,-1.10607685769562,NA,NA,"Not DE"
"NEFMP1",NA,2.26645902264782,NA,NA,"Not DE"
"MED28P4",NA,NA,NA,NA,"Not DE"
"RPS17P13",NA,NA,NA,NA,"Not DE"
"LY6G6E",NA,NA,NA,NA,"Not DE"
"OR11M1P",NA,NA,NA,NA,"Not DE"
".539",NA,NA,NA,NA,"Not DE"
".540",NA,0.817476493946864,NA,NA,"Not DE"
"GUSBP10",NA,NA,NA,NA,"Not DE"
"CEP57L1P1",NA,NA,NA,NA,"Not DE"
"FCF1P7",NA,0.354871519681085,NA,1.08474467032383,"Not DE"
"IMPDH1P8",0.666643244178275,-0.491609080914309,0.627345998746413,0.906428857850734,"Not DE"
"MAGEA7P",NA,NA,NA,NA,"Not DE"
".541",NA,NA,NA,NA,"Not DE"
"HLA-V.2",NA,NA,NA,NA,"Not DE"
"FLOT1.3",0.934676712574391,-0.562819482113122,0.976656268638048,-0.423365762114125,"Not DE"
"MTCYBP21",NA,NA,NA,NA,"Not DE"
"TAP1.2",NA,NA,NA,NA,"Not DE"
"SHMT1P1",NA,-1.10607685769562,NA,-0.814047889434528,"Not DE"
"VN1R21P",NA,NA,NA,NA,"Not DE"
"HMGN1P34",NA,NA,NA,NA,"Not DE"
"C1DP3",NA,NA,NA,NA,"Not DE"
"CCNYL4",NA,1.7322442211216,NA,NA,"Not DE"
".542",NA,NA,NA,NA,"Not DE"
"FDPSP8",0.287341282128344,2.26906135191302,NA,0.0791273477095011,"Not DE"
"MUC20P1",NA,1.68290557785691,NA,-0.814047889434528,"Not DE"
"BTNL2.1",NA,NA,NA,NA,"Not DE"
"HSPA8P7",NA,-1.52523348640711,NA,-0.7978453364538,"Not DE"
"CSNK2B.3",NA,NA,NA,NA,"Not DE"
"BRAFP1",NA,-1.95770799896431,NA,-3.90872441252022,"Not DE"
"RPSAP50",NA,NA,NA,NA,"Not DE"
"OR4F2P",NA,NA,NA,NA,"Not DE"
"CENPIP1",NA,NA,NA,NA,"Not DE"
"EIF4A2P4",NA,-1.10607685769562,NA,NA,"Not DE"
"MIPEPP2",NA,-2.62641370384114,NA,NA,"Not DE"
"S100A15A",NA,NA,NA,NA,"Not DE"
".543",NA,1.70433812419415,NA,NA,"Not DE"
"CETN4P",NA,NA,NA,NA,"Not DE"
"KRT18P39",NA,0.817476493946865,NA,1.10950546220796,"Not DE"
"IQCF4P",NA,NA,NA,NA,"Not DE"
"HLA-DQB3.1",NA,NA,NA,NA,"Not DE"
".544",NA,2.68073912735686,NA,NA,"Not DE"
"RPS27AP6",NA,-1.10607685769562,NA,NA,"Not DE"
"HCG4P8",NA,NA,NA,NA,"Not DE"
"TUBB4BP2",0.490170170921056,-1.22265900055557,0.808018015296499,0.79973631207417,"Not DE"
"ARL5AP4",NA,NA,NA,NA,"Not DE"
"BEND3P2",NA,0.817476493946864,NA,-0.814047889434528,"Not DE"
".545",NA,NA,NA,2.14986391374505,"Not DE"
"NAP1L4P2",NA,NA,NA,NA,"Not DE"
"BTF3P4",NA,-0.158591524767244,NA,NA,"Not DE"
"USP21P1",0.808627681097406,0.234314033871549,0.819776758027806,-0.527339020046362,"Not DE"
"LINC00265-2P",NA,-1.10607685769562,NA,1.10950546220796,"Not DE"
"TOMM20P1",NA,NA,NA,NA,"Not DE"
"OR2X1P",NA,NA,NA,NA,"Not DE"
"TMEM183BP",NA,NA,NA,-3.36900520467057,"Not DE"
"BTF3P9",NA,NA,NA,NA,"Not DE"
".546",NA,NA,NA,NA,"Not DE"
"GCSHP5",0.849253835280611,-1.23684390513186,NA,NA,"Not DE"
"MTND5P24",NA,NA,NA,-1.77802147183191,"Not DE"
"RPL35AP36",NA,-1.08161554770421,NA,-0.139635864326218,"Not DE"
"RPL29P11",NA,0.451703383862356,NA,-0.293395195167513,"Not DE"
"POLR1H.2",NA,NA,NA,NA,"Not DE"
"GXYLT1P2",NA,NA,NA,1.17805906805662,"Not DE"
"YBX1P1",NA,0.817476493946864,NA,1.10950546220796,"Not DE"
".547",NA,-4.27506327869848,NA,NA,"Not DE"
"USP9YP25",NA,NA,NA,NA,"Not DE"
".548",NA,NA,NA,NA,"Not DE"
"MYL12BP3",NA,NA,NA,NA,"Not DE"
"NDUFAF8",0.930944815729879,-0.0309527714742361,0.835717943745072,0.13450072390794,"Not DE"
"MTCYBP29",NA,NA,NA,NA,"Not DE"
".549",0.0997526369925874,1.97855799670415,0.449097844927428,1.67718188095902,"Not DE"
".550",0.889461149233878,-0.195023345758873,0.991864754184031,0.0441356449117056,"Not DE"
"NFYCP2",NA,NA,NA,NA,"Not DE"
"ARL14EPP1",NA,0.817476493946864,NA,NA,"Not DE"
"RPS4XP16",NA,0.271771681402011,NA,-2.61531415704677,"Not DE"
"GPR53P",NA,NA,NA,NA,"Not DE"
"VPS26BP1",0.325878369624435,0.729834545583297,0.791363826656134,-0.58933557708748,"Not DE"
"SIGLEC30P",NA,NA,NA,-0.814047889434527,"Not DE"
"SBF1P2",NA,1.7322442211216,NA,-0.814047889434527,"Not DE"
"SRP14P1",NA,NA,NA,NA,"Not DE"
"RPL21P91",NA,NA,NA,NA,"Not DE"
"TIMM8BP2",NA,NA,NA,NA,"Not DE"
"APOC4-APOC2",NA,-1.10607685769562,NA,NA,"Not DE"
".551",NA,-1.10607685769562,NA,1.10950546220796,"Not DE"
"TACC1P1",NA,NA,NA,-0.814047889434527,"Not DE"
"NDUFA5P10",NA,NA,NA,-1.62170222926041,"Not DE"
"KRT8P30",NA,NA,NA,-2.20251593538045,"Not DE"
".552",NA,-0.138203349935845,NA,NA,"Not DE"
"PRRT4",NA,-0.649436833487735,NA,0.0297451317414218,"Not DE"
"EEDP1",NA,NA,NA,NA,"Not DE"
".553",NA,NA,NA,NA,"Not DE"
"VN1R25P",NA,1.72516358033419,NA,NA,"Not DE"
"ATP5MC1P8",NA,NA,NA,NA,"Not DE"
"RPL37P24",NA,NA,NA,NA,"Not DE"
"PBX2.2",3.76850304185747e-06,-0.790112548980055,0.460007567088402,-0.17805535531806,"DE (down) in MLH1"
"SRIP3",NA,NA,NA,NA,"Not DE"
"PAIP1P1",0.110823506178936,-2.8020902663615,0.698153489115465,-1.00034933233845,"Not DE"
"KCTD10P1",NA,1.7322442211216,NA,NA,"Not DE"
"PPP4R3C",NA,-2.62641370384114,NA,-1.77802147183191,"Not DE"
"PSAT1P4",NA,NA,NA,NA,"Not DE"
"ECMXP",NA,NA,NA,NA,"Not DE"
"TRAPPC2P3",NA,NA,NA,NA,"Not DE"
"TBC1D3P6",NA,NA,NA,NA,"Not DE"
".554",0.53553345771938,-1.01845613227981,NA,-0.204029633262569,"Not DE"
"SUMO2P3",NA,NA,NA,NA,"Not DE"
"PARP4P2",NA,-2.54061246736371,NA,1.21534037479334,"Not DE"
"CD84P1",NA,NA,NA,NA,"Not DE"
"RPL23AP85",NA,NA,NA,NA,"Not DE"
".555",0.386577979937971,1.78956256652465,NA,0.274958701650505,"Not DE"
"TMEM233",0.480840536162928,-1.98177462366371,NA,-0.991462266554302,"Not DE"
"PPP1R8P1",NA,0.817476493946865,NA,NA,"Not DE"
".556",NA,NA,NA,NA,"Not DE"
".557",NA,2.31804391066102,NA,2.05414870526528,"Not DE"
"RPL29P12",NA,2.26958855974585,NA,NA,"Not DE"
"TRIM39.1",3.62237984083215e-05,-1.3601674348643,0.172976902050385,-0.321379457789916,"DE (down) in MLH1"
"VTA1P1",NA,NA,NA,NA,"Not DE"
"OR51A5P",NA,NA,NA,NA,"Not DE"
"RPL7AP77",0.87545898411098,-0.345365400405338,NA,0.367830979437068,"Not DE"
"TWF1P2",NA,-0.123631032242258,NA,NA,"Not DE"
".558",NA,NA,NA,NA,"Not DE"
"KCTD9P1",NA,0.817476493946865,NA,NA,"Not DE"
".559",NA,0.817476493946865,NA,NA,"Not DE"
".560",NA,NA,NA,NA,"Not DE"
"UBE2D3P1",NA,NA,NA,NA,"Not DE"
"HCG4P8.1",NA,NA,NA,NA,"Not DE"
"RPL37P11",NA,NA,NA,NA,"Not DE"
"KIF4CP",NA,NA,NA,NA,"Not DE"
"PFDN1P1",NA,2.33236623835233,NA,1.24243517987573,"Not DE"
"IFNWP4",NA,NA,NA,NA,"Not DE"
"USP8P1.1",NA,NA,NA,NA,"Not DE"
"EIF4BP7",0.83379161714905,0.492899947864262,0.975100892699357,0.15984975728343,"Not DE"
"OR2H5P.1",NA,NA,NA,NA,"Not DE"
"CDK4P1",NA,NA,NA,NA,"Not DE"
"RPL18AP2",NA,NA,NA,NA,"Not DE"
"MTND5P27",NA,1.37376900415933,NA,NA,"Not DE"
".561",NA,NA,NA,NA,"Not DE"
"HMGB3P22",NA,NA,NA,NA,"Not DE"
"PRPF38AP1",NA,0.817476493946865,NA,1.10950546220796,"Not DE"
".562",NA,NA,NA,-0.814047889434528,"Not DE"
"PPP1R18.2",0.0125318018963602,-0.479929980659639,0.330854599379315,-0.278293562339075,"DE (down) in MLH1"
"MDM4P1",NA,NA,NA,NA,"Not DE"
"RPL23AP2",NA,NA,NA,-0.0549650901195708,"Not DE"
".563",NA,NA,NA,NA,"Not DE"
"RPS26P58",NA,NA,NA,NA,"Not DE"
"OR7E116P",NA,-1.95770799896431,NA,NA,"Not DE"
"DDX39B.2",0.995889242320479,0.00318020719533285,0.865150205715501,-0.443311213140654,"Not DE"
".564",NA,3.31120666905344,NA,NA,"Not DE"
"FTH1P22",NA,NA,NA,NA,"Not DE"
"PFN1P4",NA,NA,NA,NA,"Not DE"
"DAP3P1",NA,NA,NA,-1.62170222926041,"Not DE"
"RPL3P7",NA,-2.00877443159339,NA,0.216107438820811,"Not DE"
"SETP20",NA,-0.0950776859985435,NA,0.682166030838076,"Not DE"
"ATP6V1E1P1",NA,NA,NA,NA,"Not DE"
"DPY19L2P5",NA,NA,NA,NA,"Not DE"
"OR52K3P",NA,NA,NA,NA,"Not DE"
"HLA-DQA2.2",NA,NA,NA,NA,"Not DE"
"ZBTB45P1",NA,-0.155352894848522,NA,0.349459725372668,"Not DE"
"PNMA6F",NA,NA,NA,-0.724729603588158,"Not DE"
".565",NA,-1.10607685769562,NA,-2.4461110759544,"Not DE"
".566",NA,NA,NA,NA,"Not DE"
"ARSDP1",NA,-1.10607685769562,NA,NA,"Not DE"
".567",NA,NA,NA,NA,"Not DE"
"EEF1B2P5",NA,NA,NA,NA,"Not DE"
".568",NA,NA,NA,NA,"Not DE"
".569",NA,NA,NA,-0.814047889434528,"Not DE"
"RPL23AP36",NA,NA,NA,-0.814047889434528,"Not DE"
"RANP4",NA,0.370975323034015,NA,-2.67451907691794,"Not DE"
"TRIM31.5",NA,NA,NA,NA,"Not DE"
"PSME2P2",NA,-1.05124102174465,NA,-1.67695928730273,"Not DE"
"HLA-DPB2.2",NA,NA,NA,NA,"Not DE"
"MORF4L1P4",NA,NA,NA,NA,"Not DE"
"DYNC1I2P1",NA,NA,NA,1.10950546220796,"Not DE"
"PRRT1.2",NA,-1.10607685769562,NA,1.10950546220796,"Not DE"
"RPL21P22",NA,NA,NA,NA,"Not DE"
"HLA-S",NA,NA,NA,NA,"Not DE"
"RPS12P10",NA,1.7322442211216,NA,-0.695722265726158,"Not DE"
"GOLGA2P7",0.49603946047862,-1.9414669321503,NA,2.20352098275681,"Not DE"
"TUBAP9",NA,NA,NA,NA,"Not DE"
"TOMM22P5",NA,NA,NA,NA,"Not DE"
"HSPE1P24",NA,NA,NA,-2.78259180234681,"Not DE"
"NPM1P39",NA,1.30624552839789,NA,-0.935370616108839,"Not DE"
"PRRC2A.2",NA,NA,NA,NA,"Not DE"
"RTRAFP2",NA,NA,NA,-2.78259180234681,"Not DE"
"TXNP2",NA,NA,NA,NA,"Not DE"
"BRI3P1",NA,NA,NA,NA,"Not DE"
".570",NA,-2.61262097072869,NA,0.740962742995619,"Not DE"
"DUTP6",0.745953166980885,0.973403895774967,NA,0.449745896081958,"Not DE"
"HRGP1",NA,-1.10607685769562,NA,NA,"Not DE"
"ATP5MGP4",NA,NA,NA,NA,"Not DE"
"PVALEF",NA,NA,NA,NA,"Not DE"
".571",NA,NA,NA,NA,"Not DE"
"COX7BP3",NA,-0.565725152351787,NA,-0.814047889434528,"Not DE"
"PPIAP8",0.289749978468461,-1.73556735665857,NA,-0.634931964979555,"Not DE"
"REREP1Y",NA,NA,NA,NA,"Not DE"
"PLEKHM1",NA,NA,NA,NA,"Not DE"
".572",NA,NA,NA,NA,"Not DE"
"ZNF33BP1",NA,2.54947456511712,NA,-1.88117741086792,"Not DE"
"RPS12P26",0.634969408000768,1.10412246859587,0.433147102762888,1.56097833527031,"Not DE"
"RPL10P17",NA,NA,NA,-0.814047889434527,"Not DE"
"SSX13P",NA,NA,NA,1.94367850565045,"Not DE"
